dateRep,day,month,year,cases,deaths,continent,id
08/05/2020,8,5,2020,0,0,OC,316
07/05/2020,7,5,2020,2,0,OC,316
06/05/2020,6,5,2020,0,0,OC,316
05/05/2020,5,5,2020,0,0,OC,316
04/05/2020,4,5,2020,1,0,OC,316
03/05/2020,3,5,2020,2,0,OC,316
02/05/2020,2,5,2020,0,0,OC,316
01/05/2020,1,5,2020,1,0,OC,316
30/04/2020,30,4,2020,0,0,OC,316
29/04/2020,29,4,2020,1,0,OC,316
28/04/2020,28,4,2020,2,0,OC,316
27/04/2020,27,4,2020,1,0,OC,316
26/04/2020,26,4,2020,0,0,OC,316
25/04/2020,25,4,2020,1,0,OC,316
24/04/2020,24,4,2020,3,0,OC,316
23/04/2020,23,4,2020,1,0,OC,316
22/04/2020,22,4,2020,0,0,OC,316
21/04/2020,21,4,2020,0,0,OC,316
20/04/2020,20,4,2020,0,0,OC,316
19/04/2020,19,4,2020,0,0,OC,316
18/04/2020,18,4,2020,1,0,OC,316
17/04/2020,17,4,2020,0,0,OC,316
16/04/2020,16,4,2020,0,0,OC,316
15/04/2020,15,4,2020,1,0,OC,316
14/04/2020,14,4,2020,1,0,OC,316
13/04/2020,13,4,2020,0,0,OC,316
12/04/2020,12,4,2020,3,1,OC,316
11/04/2020,11,4,2020,2,0,OC,316
10/04/2020,10,4,2020,3,0,OC,316
09/04/2020,9,4,2020,4,0,OC,316
08/04/2020,8,4,2020,9,0,OC,316
07/04/2020,7,4,2020,2,0,OC,316
06/04/2020,6,4,2020,17,0,OC,316
05/04/2020,5,4,2020,6,0,OC,316
04/04/2020,4,4,2020,5,1,OC,316
03/04/2020,3,4,2020,5,0,OC,316
02/04/2020,2,4,2020,8,0,OC,316
01/04/2020,1,4,2020,9,2,OC,316
31/03/2020,31,3,2020,4,0,OC,316
30/03/2020,30,3,2020,1,0,OC,316
29/03/2020,29,3,2020,4,0,OC,316
28/03/2020,28,3,2020,2,0,OC,316
27/03/2020,27,3,2020,12,0,OC,316
26/03/2020,26,3,2020,5,0,OC,316
25/03/2020,25,3,2020,3,0,OC,316
24/03/2020,24,3,2020,2,0,OC,316
23/03/2020,23,3,2020,12,0,OC,316
22/03/2020,22,3,2020,1,1,OC,316
21/03/2020,21,3,2020,2,0,OC,316
20/03/2020,20,3,2020,9,0,OC,316
19/03/2020,19,3,2020,3,0,OC,316
27/05/2020,27,5,2020,194,4,NA,320
26/05/2020,26,5,2020,336,1,NA,320
25/05/2020,25,5,2020,370,3,NA,320
24/05/2020,24,5,2020,311,4,NA,320
23/05/2020,23,5,2020,231,3,NA,320
22/05/2020,22,5,2020,247,3,NA,320
21/05/2020,21,5,2020,132,2,NA,320
20/05/2020,20,5,2020,132,5,NA,320
19/05/2020,19,5,2020,89,3,NA,320
18/05/2020,18,5,2020,149,2,NA,320
17/05/2020,17,5,2020,120,3,NA,320
16/05/2020,16,5,2020,125,1,NA,320
15/05/2020,15,5,2020,176,0,NA,320
14/05/2020,14,5,2020,143,2,NA,320
13/05/2020,13,5,2020,85,1,NA,320
12/05/2020,12,5,2020,62,0,NA,320
11/05/2020,11,5,2020,85,2,NA,320
10/05/2020,10,5,2020,67,0,NA,320
09/05/2020,9,5,2020,68,1,NA,320
08/05/2020,8,5,2020,34,2,NA,320
07/05/2020,7,5,2020,35,2,NA,320
06/05/2020,6,5,2020,33,0,NA,320
05/05/2020,5,5,2020,27,2,NA,320
04/05/2020,4,5,2020,15,0,NA,320
03/05/2020,3,5,2020,44,1,NA,320
02/05/2020,2,5,2020,45,0,NA,320
01/05/2020,1,5,2020,14,0,NA,320
30/04/2020,30,4,2020,28,0,NA,320
29/04/2020,29,4,2020,27,1,NA,320
28/04/2020,28,4,2020,30,0,NA,320
27/04/2020,27,4,2020,27,2,NA,320
26/04/2020,26,4,2020,43,2,NA,320
25/04/2020,25,4,2020,46,0,NA,320
24/04/2020,24,4,2020,42,1,NA,320
23/04/2020,23,4,2020,26,2,NA,320
22/04/2020,22,4,2020,22,1,NA,320
21/04/2020,21,4,2020,5,0,NA,320
20/04/2020,20,4,2020,32,0,NA,320
19/04/2020,19,4,2020,22,0,NA,320
18/04/2020,18,4,2020,21,0,NA,320
17/04/2020,17,4,2020,18,2,NA,320
16/04/2020,16,4,2020,16,0,NA,320
15/04/2020,15,4,2020,13,0,NA,320
14/04/2020,14,4,2020,11,0,NA,320
13/04/2020,13,4,2020,3,2,NA,320
12/04/2020,12,4,2020,16,0,NA,320
11/04/2020,11,4,2020,11,0,NA,320
10/04/2020,10,4,2020,39,0,NA,320
09/04/2020,9,4,2020,7,0,NA,320
08/04/2020,8,4,2020,6,0,NA,320
07/04/2020,7,4,2020,4,0,NA,320
06/04/2020,6,4,2020,9,1,NA,320
05/04/2020,5,4,2020,11,1,NA,320
04/04/2020,4,4,2020,3,0,NA,320
03/04/2020,3,4,2020,1,0,NA,320
02/04/2020,2,4,2020,8,0,NA,320
01/04/2020,1,4,2020,2,0,NA,320
31/03/2020,31,3,2020,0,0,NA,320
30/03/2020,30,3,2020,2,0,NA,320
29/03/2020,29,3,2020,2,0,NA,320
28/03/2020,28,3,2020,7,0,NA,320
27/03/2020,27,3,2020,1,0,NA,320
26/03/2020,26,3,2020,3,0,NA,320
25/03/2020,25,3,2020,1,0,NA,320
24/03/2020,24,3,2020,1,0,NA,320
23/03/2020,23,3,2020,2,0,NA,320
22/03/2020,22,3,2020,4,0,NA,320
21/03/2020,21,3,2020,4,0,NA,320
20/03/2020,20,3,2020,1,0,NA,320
19/03/2020,19,3,2020,2,0,NA,320
18/03/2020,18,3,2020,0,0,NA,320
17/03/2020,17,3,2020,5,0,NA,320
16/03/2020,16,3,2020,0,1,NA,320
15/03/2020,15,3,2020,1,0,NA,320
27/05/2020,27,5,2020,0,0,EU,831
26/05/2020,26,5,2020,0,0,EU,831
25/05/2020,25,5,2020,0,0,EU,831
24/05/2020,24,5,2020,0,0,EU,831
23/05/2020,23,5,2020,0,0,EU,831
22/05/2020,22,5,2020,0,0,EU,831
21/05/2020,21,5,2020,0,0,EU,831
20/05/2020,20,5,2020,0,0,EU,831
19/05/2020,19,5,2020,0,0,EU,831
18/05/2020,18,5,2020,0,0,EU,831
17/05/2020,17,5,2020,0,0,EU,831
16/05/2020,16,5,2020,0,0,EU,831
15/05/2020,15,5,2020,0,0,EU,831
14/05/2020,14,5,2020,0,0,EU,831
13/05/2020,13,5,2020,0,0,EU,831
12/05/2020,12,5,2020,0,0,EU,831
11/05/2020,11,5,2020,0,0,EU,831
10/05/2020,10,5,2020,0,0,EU,831
09/05/2020,9,5,2020,0,0,EU,831
08/05/2020,8,5,2020,0,0,EU,831
07/05/2020,7,5,2020,0,0,EU,831
06/05/2020,6,5,2020,0,0,EU,831
05/05/2020,5,5,2020,0,0,EU,831
04/05/2020,4,5,2020,0,0,EU,831
03/05/2020,3,5,2020,0,0,EU,831
02/05/2020,2,5,2020,1,0,EU,831
01/05/2020,1,5,2020,0,0,EU,831
30/04/2020,30,4,2020,4,0,EU,831
29/04/2020,29,4,2020,0,0,EU,831
28/04/2020,28,4,2020,0,0,EU,831
27/04/2020,27,4,2020,2,1,EU,831
26/04/2020,26,4,2020,0,1,EU,831
25/04/2020,25,4,2020,0,1,EU,831
24/04/2020,24,4,2020,2,0,EU,831
23/04/2020,23,4,2020,4,0,EU,831
22/04/2020,22,4,2020,0,0,EU,831
21/04/2020,21,4,2020,0,1,EU,831
20/04/2020,20,4,2020,0,0,EU,831
19/04/2020,19,4,2020,5,0,EU,831
18/04/2020,18,4,2020,0,0,EU,831
17/04/2020,17,4,2020,11,2,EU,831
16/04/2020,16,4,2020,0,0,EU,831
15/04/2020,15,4,2020,4,1,EU,831
14/04/2020,14,4,2020,1,0,EU,831
13/04/2020,13,4,2020,9,0,EU,831
12/04/2020,12,4,2020,9,0,EU,831
11/04/2020,11,4,2020,9,1,EU,831
10/04/2020,10,4,2020,10,0,EU,831
09/04/2020,9,4,2020,15,1,EU,831
08/04/2020,8,4,2020,1,0,EU,831
07/04/2020,7,4,2020,11,1,EU,831
06/04/2020,6,4,2020,18,1,EU,831
05/04/2020,5,4,2020,22,0,EU,831
04/04/2020,4,4,2020,23,2,EU,831
03/04/2020,3,4,2020,13,0,EU,831
02/04/2020,2,4,2020,18,0,EU,831
01/04/2020,1,4,2020,15,0,EU,831
31/03/2020,31,3,2020,0,0,EU,831
30/03/2020,30,3,2020,6,0,EU,831
29/03/2020,29,3,2020,3,0,EU,831
28/03/2020,28,3,2020,2,0,EU,831
27/03/2020,27,3,2020,4,0,EU,831
26/03/2020,26,3,2020,7,0,EU,831
25/03/2020,25,3,2020,3,0,EU,831
24/03/2020,24,3,2020,3,0,EU,831
23/03/2020,23,3,2020,16,0,EU,831
22/03/2020,22,3,2020,0,0,EU,831
21/03/2020,21,3,2020,0,0,EU,831
20/03/2020,20,3,2020,1,0,EU,831
27/05/2020,27,5,2020,83,0,AF,324
26/05/2020,26,5,2020,0,0,AF,324
25/05/2020,25,5,2020,99,0,AF,324
24/05/2020,24,5,2020,109,1,AF,324
23/05/2020,23,5,2020,0,0,AF,324
22/05/2020,22,5,2020,204,1,AF,324
21/05/2020,21,5,2020,0,0,AF,324
20/05/2020,20,5,2020,67,2,AF,324
19/05/2020,19,5,2020,138,0,AF,324
18/05/2020,18,5,2020,0,0,AF,324
17/05/2020,17,5,2020,127,1,AF,324
16/05/2020,16,5,2020,58,1,AF,324
15/05/2020,15,5,2020,99,0,AF,324
14/05/2020,14,5,2020,161,3,AF,324
13/05/2020,13,5,2020,0,0,AF,324
12/05/2020,12,5,2020,67,0,AF,324
11/05/2020,11,5,2020,104,0,AF,324
10/05/2020,10,5,2020,33,0,AF,324
09/05/2020,9,5,2020,82,0,AF,324
08/05/2020,8,5,2020,71,0,AF,324
07/05/2020,7,5,2020,45,1,AF,324
06/05/2020,6,5,2020,101,1,AF,324
05/05/2020,5,5,2020,124,2,AF,324
04/05/2020,4,5,2020,0,0,AF,324
03/05/2020,3,5,2020,49,0,AF,324
02/05/2020,2,5,2020,42,0,AF,324
01/05/2020,1,5,2020,144,0,AF,324
30/04/2020,30,4,2020,111,0,AF,324
29/04/2020,29,4,2020,77,0,AF,324
28/04/2020,28,4,2020,69,0,AF,324
27/04/2020,27,4,2020,98,0,AF,324
26/04/2020,26,4,2020,42,1,AF,324
25/04/2020,25,4,2020,92,0,AF,324
24/04/2020,24,4,2020,101,0,AF,324
23/04/2020,23,4,2020,73,0,AF,324
22/04/2020,22,4,2020,66,1,AF,324
21/04/2020,21,4,2020,43,0,AF,324
20/04/2020,20,4,2020,102,2,AF,324
19/04/2020,19,4,2020,0,0,AF,324
18/04/2020,18,4,2020,39,2,AF,324
17/04/2020,17,4,2020,34,0,AF,324
16/04/2020,16,4,2020,41,1,AF,324
15/04/2020,15,4,2020,44,0,AF,324
14/04/2020,14,4,2020,69,0,AF,324
13/04/2020,13,4,2020,0,0,AF,324
12/04/2020,12,4,2020,38,0,AF,324
11/04/2020,11,4,2020,18,0,AF,324
10/04/2020,10,4,2020,30,0,AF,324
09/04/2020,9,4,2020,20,0,AF,324
08/04/2020,8,4,2020,16,0,AF,324
07/04/2020,7,4,2020,7,0,AF,324
06/04/2020,6,4,2020,10,0,AF,324
05/04/2020,5,4,2020,59,0,AF,324
04/04/2020,4,4,2020,0,0,AF,324
03/04/2020,3,4,2020,22,0,AF,324
02/04/2020,2,4,2020,14,0,AF,324
01/04/2020,1,4,2020,0,0,AF,324
31/03/2020,31,3,2020,8,0,AF,324
30/03/2020,30,3,2020,0,0,AF,324
29/03/2020,29,3,2020,3,0,AF,324
28/03/2020,28,3,2020,0,0,AF,324
27/03/2020,27,3,2020,1,0,AF,324
26/03/2020,26,3,2020,0,0,AF,324
25/03/2020,25,3,2020,2,0,AF,324
24/03/2020,24,3,2020,0,0,AF,324
23/03/2020,23,3,2020,0,0,AF,324
22/03/2020,22,3,2020,0,0,AF,324
21/03/2020,21,3,2020,1,0,AF,324
20/03/2020,20,3,2020,0,0,AF,324
19/03/2020,19,3,2020,0,0,AF,324
18/03/2020,18,3,2020,0,0,AF,324
17/03/2020,17,3,2020,0,0,AF,324
15/03/2020,15,3,2020,0,0,AF,324
14/03/2020,14,3,2020,1,0,AF,324
27/05/2020,27,5,2020,0,0,AF,624
26/05/2020,26,5,2020,0,0,AF,624
25/05/2020,25,5,2020,59,0,AF,624
24/05/2020,24,5,2020,25,0,AF,624
23/05/2020,23,5,2020,0,0,AF,624
22/05/2020,22,5,2020,51,0,AF,624
21/05/2020,21,5,2020,0,0,AF,624
20/05/2020,20,5,2020,48,2,AF,624
19/05/2020,19,5,2020,0,0,AF,624
18/05/2020,18,5,2020,77,1,AF,624
17/05/2020,17,5,2020,0,0,AF,624
16/05/2020,16,5,2020,0,0,AF,624
15/05/2020,15,5,2020,93,0,AF,624
14/05/2020,14,5,2020,0,0,AF,624
13/05/2020,13,5,2020,59,0,AF,624
12/05/2020,12,5,2020,35,0,AF,624
11/05/2020,11,5,2020,85,0,AF,624
10/05/2020,10,5,2020,47,1,AF,624
09/05/2020,9,5,2020,30,0,AF,624
08/05/2020,8,5,2020,89,0,AF,624
07/05/2020,7,5,2020,0,0,AF,624
06/05/2020,6,5,2020,62,0,AF,624
05/05/2020,5,5,2020,121,0,AF,624
04/05/2020,4,5,2020,35,1,AF,624
03/05/2020,3,5,2020,0,0,AF,624
02/05/2020,2,5,2020,52,0,AF,624
01/05/2020,1,5,2020,128,0,AF,624
30/04/2020,30,4,2020,4,0,AF,624
29/04/2020,29,4,2020,0,0,AF,624
28/04/2020,28,4,2020,20,0,AF,624
27/04/2020,27,4,2020,1,1,AF,624
26/04/2020,26,4,2020,0,0,AF,624
25/04/2020,25,4,2020,0,0,AF,624
24/04/2020,24,4,2020,2,0,AF,624
23/04/2020,23,4,2020,0,0,AF,624
22/04/2020,22,4,2020,0,0,AF,624
21/04/2020,21,4,2020,0,0,AF,624
20/04/2020,20,4,2020,0,0,AF,624
19/04/2020,19,4,2020,0,0,AF,624
18/04/2020,18,4,2020,4,0,AF,624
17/04/2020,17,4,2020,3,0,AF,624
16/04/2020,16,4,2020,3,0,AF,624
15/04/2020,15,4,2020,1,0,AF,624
14/04/2020,14,4,2020,0,0,AF,624
13/04/2020,13,4,2020,1,0,AF,624
12/04/2020,12,4,2020,3,0,AF,624
11/04/2020,11,4,2020,0,0,AF,624
10/04/2020,10,4,2020,2,0,AF,624
09/04/2020,9,4,2020,0,0,AF,624
08/04/2020,8,4,2020,0,0,AF,624
07/04/2020,7,4,2020,15,0,AF,624
06/04/2020,6,4,2020,0,0,AF,624
05/04/2020,5,4,2020,3,0,AF,624
04/04/2020,4,4,2020,6,0,AF,624
03/04/2020,3,4,2020,0,0,AF,624
02/04/2020,2,4,2020,1,0,AF,624
01/04/2020,1,4,2020,6,0,AF,624
31/03/2020,31,3,2020,0,0,AF,624
30/03/2020,30,3,2020,0,0,AF,624
29/03/2020,29,3,2020,0,0,AF,624
28/03/2020,28,3,2020,0,0,AF,624
27/03/2020,27,3,2020,2,0,AF,624
27/05/2020,27,5,2020,2,0,SA,328
26/05/2020,26,5,2020,2,1,SA,328
25/05/2020,25,5,2020,8,0,SA,328
24/05/2020,24,5,2020,0,0,SA,328
23/05/2020,23,5,2020,0,0,SA,328
22/05/2020,22,5,2020,2,0,SA,328
21/05/2020,21,5,2020,0,0,SA,328
20/05/2020,20,5,2020,1,0,SA,328
19/05/2020,19,5,2020,7,0,SA,328
18/05/2020,18,5,2020,0,0,SA,328
17/05/2020,17,5,2020,1,0,SA,328
16/05/2020,16,5,2020,3,0,SA,328
15/05/2020,15,5,2020,0,0,SA,328
14/05/2020,14,5,2020,0,0,SA,328
13/05/2020,13,5,2020,4,0,SA,328
12/05/2020,12,5,2020,5,0,SA,328
11/05/2020,11,5,2020,7,0,SA,328
10/05/2020,10,5,2020,3,0,SA,328
09/05/2020,9,5,2020,1,0,SA,328
08/05/2020,8,5,2020,0,0,SA,328
07/05/2020,7,5,2020,0,0,SA,328
06/05/2020,6,5,2020,1,1,SA,328
05/05/2020,5,5,2020,10,0,SA,328
04/05/2020,4,5,2020,0,0,SA,328
03/05/2020,3,5,2020,0,0,SA,328
02/05/2020,2,5,2020,0,0,SA,328
01/05/2020,1,5,2020,4,1,SA,328
30/04/2020,30,4,2020,3,0,SA,328
29/04/2020,29,4,2020,1,0,SA,328
28/04/2020,28,4,2020,0,0,SA,328
27/04/2020,27,4,2020,0,0,SA,328
26/04/2020,26,4,2020,1,0,SA,328
25/04/2020,25,4,2020,3,1,SA,328
24/04/2020,24,4,2020,3,0,SA,328
23/04/2020,23,4,2020,0,0,SA,328
22/04/2020,22,4,2020,1,0,SA,328
21/04/2020,21,4,2020,1,0,SA,328
20/04/2020,20,4,2020,2,0,SA,328
19/04/2020,19,4,2020,0,1,SA,328
18/04/2020,18,4,2020,6,0,SA,328
17/04/2020,17,4,2020,2,0,SA,328
16/04/2020,16,4,2020,7,0,SA,328
15/04/2020,15,4,2020,1,0,SA,328
14/04/2020,14,4,2020,2,0,SA,328
13/04/2020,13,4,2020,0,0,SA,328
12/04/2020,12,4,2020,5,0,SA,328
11/04/2020,11,4,2020,3,0,SA,328
10/04/2020,10,4,2020,0,0,SA,328
09/04/2020,9,4,2020,4,1,SA,328
08/04/2020,8,4,2020,2,0,SA,328
07/04/2020,7,4,2020,2,1,SA,328
06/04/2020,6,4,2020,5,0,SA,328
05/04/2020,5,4,2020,1,0,SA,328
04/04/2020,4,4,2020,4,0,SA,328
03/04/2020,3,4,2020,0,0,SA,328
02/04/2020,2,4,2020,7,2,SA,328
01/04/2020,1,4,2020,4,1,SA,328
31/03/2020,31,3,2020,0,0,SA,328
30/03/2020,30,3,2020,0,0,SA,328
29/03/2020,29,3,2020,3,0,SA,328
28/03/2020,28,3,2020,0,0,SA,328
27/03/2020,27,3,2020,0,0,SA,328
26/03/2020,26,3,2020,0,0,SA,328
25/03/2020,25,3,2020,0,0,SA,328
24/03/2020,24,3,2020,0,0,SA,328
23/03/2020,23,3,2020,0,0,SA,328
22/03/2020,22,3,2020,0,0,SA,328
21/03/2020,21,3,2020,0,0,SA,328
20/03/2020,20,3,2020,0,0,SA,328
19/03/2020,19,3,2020,1,0,SA,328
18/03/2020,18,3,2020,0,0,SA,328
17/03/2020,17,3,2020,0,0,SA,328
16/03/2020,16,3,2020,3,0,SA,328
13/03/2020,13,3,2020,1,1,SA,328
27/05/2020,27,5,2020,111,2,NA,332
26/05/2020,26,5,2020,105,4,NA,332
25/05/2020,25,5,2020,93,1,NA,332
24/05/2020,24,5,2020,53,1,NA,332
23/05/2020,23,5,2020,78,0,NA,332
22/05/2020,22,5,2020,138,3,NA,332
21/05/2020,21,5,2020,0,0,NA,332
20/05/2020,20,5,2020,63,1,NA,332
19/05/2020,19,5,2020,77,1,NA,332
18/05/2020,18,5,2020,98,0,NA,332
17/05/2020,17,5,2020,48,0,NA,332
16/05/2020,16,5,2020,37,0,NA,332
15/05/2020,15,5,2020,39,2,NA,332
14/05/2020,14,5,2020,15,0,NA,332
13/05/2020,13,5,2020,10,2,NA,332
12/05/2020,12,5,2020,27,1,NA,332
11/05/2020,11,5,2020,31,3,NA,332
10/05/2020,10,5,2020,5,0,NA,332
09/05/2020,9,5,2020,17,0,NA,332
08/05/2020,8,5,2020,21,0,NA,332
07/05/2020,7,5,2020,7,0,NA,332
06/05/2020,6,5,2020,1,1,NA,332
05/05/2020,5,5,2020,15,3,NA,332
04/05/2020,4,5,2020,0,0,NA,332
03/05/2020,3,5,2020,0,0,NA,332
02/05/2020,2,5,2020,4,0,NA,332
01/05/2020,1,5,2020,5,2,NA,332
30/04/2020,30,4,2020,0,0,NA,332
29/04/2020,29,4,2020,0,0,NA,332
28/04/2020,28,4,2020,4,0,NA,332
27/04/2020,27,4,2020,0,0,NA,332
26/04/2020,26,4,2020,0,1,NA,332
25/04/2020,25,4,2020,0,0,NA,332
24/04/2020,24,4,2020,10,1,NA,332
23/04/2020,23,4,2020,4,0,NA,332
22/04/2020,22,4,2020,1,1,NA,332
21/04/2020,21,4,2020,10,0,NA,332
20/04/2020,20,4,2020,3,0,NA,332
19/04/2020,19,4,2020,0,0,NA,332
18/04/2020,18,4,2020,1,0,NA,332
17/04/2020,17,4,2020,2,0,NA,332
16/04/2020,16,4,2020,1,0,NA,332
15/04/2020,15,4,2020,0,0,NA,332
14/04/2020,14,4,2020,7,0,NA,332
13/04/2020,13,4,2020,0,1,NA,332
12/04/2020,12,4,2020,2,0,NA,332
11/04/2020,11,4,2020,1,0,NA,332
10/04/2020,10,4,2020,3,1,NA,332
09/04/2020,9,4,2020,2,0,NA,332
08/04/2020,8,4,2020,1,0,NA,332
07/04/2020,7,4,2020,3,1,NA,332
06/04/2020,6,4,2020,0,0,NA,332
05/04/2020,5,4,2020,3,0,NA,332
04/04/2020,4,4,2020,0,0,NA,332
03/04/2020,3,4,2020,2,0,NA,332
02/04/2020,2,4,2020,1,0,NA,332
01/04/2020,1,4,2020,0,0,NA,332
31/03/2020,31,3,2020,0,0,NA,332
30/03/2020,30,3,2020,7,0,NA,332
29/03/2020,29,3,2020,0,0,NA,332
28/03/2020,28,3,2020,0,0,NA,332
27/03/2020,27,3,2020,0,0,NA,332
26/03/2020,26,3,2020,1,0,NA,332
25/03/2020,25,3,2020,2,0,NA,332
24/03/2020,24,3,2020,3,0,NA,332
23/03/2020,23,3,2020,0,0,NA,332
22/03/2020,22,3,2020,0,0,NA,332
21/03/2020,21,3,2020,0,0,NA,332
20/03/2020,20,3,2020,2,0,NA,332
27/05/2020,27,5,2020,0,0,EU,336
26/05/2020,26,5,2020,0,0,EU,336
25/05/2020,25,5,2020,0,0,EU,336
24/05/2020,24,5,2020,0,0,EU,336
23/05/2020,23,5,2020,0,0,EU,336
22/05/2020,22,5,2020,0,0,EU,336
21/05/2020,21,5,2020,0,0,EU,336
20/05/2020,20,5,2020,0,0,EU,336
19/05/2020,19,5,2020,0,0,EU,336
18/05/2020,18,5,2020,0,0,EU,336
17/05/2020,17,5,2020,0,0,EU,336
16/05/2020,16,5,2020,0,0,EU,336
15/05/2020,15,5,2020,0,0,EU,336
14/05/2020,14,5,2020,0,0,EU,336
13/05/2020,13,5,2020,0,0,EU,336
12/05/2020,12,5,2020,0,0,EU,336
11/05/2020,11,5,2020,0,0,EU,336
10/05/2020,10,5,2020,0,0,EU,336
09/05/2020,9,5,2020,0,0,EU,336
08/05/2020,8,5,2020,0,0,EU,336
07/05/2020,7,5,2020,1,0,EU,336
06/05/2020,6,5,2020,0,0,EU,336
05/05/2020,5,5,2020,0,0,EU,336
04/05/2020,4,5,2020,0,0,EU,336
03/05/2020,3,5,2020,0,0,EU,336
02/05/2020,2,5,2020,0,0,EU,336
01/05/2020,1,5,2020,1,0,EU,336
30/04/2020,30,4,2020,1,0,EU,336
29/04/2020,29,4,2020,0,0,EU,336
28/04/2020,28,4,2020,0,0,EU,336
27/04/2020,27,4,2020,0,0,EU,336
26/04/2020,26,4,2020,0,0,EU,336
25/04/2020,25,4,2020,0,0,EU,336
24/04/2020,24,4,2020,0,0,EU,336
23/04/2020,23,4,2020,0,0,EU,336
22/04/2020,22,4,2020,0,0,EU,336
21/04/2020,21,4,2020,1,0,EU,336
20/04/2020,20,4,2020,0,0,EU,336
19/04/2020,19,4,2020,0,0,EU,336
18/04/2020,18,4,2020,0,0,EU,336
17/04/2020,17,4,2020,0,0,EU,336
16/04/2020,16,4,2020,0,0,EU,336
15/04/2020,15,4,2020,0,0,EU,336
14/04/2020,14,4,2020,0,0,EU,336
13/04/2020,13,4,2020,0,0,EU,336
12/04/2020,12,4,2020,0,0,EU,336
11/04/2020,11,4,2020,0,0,EU,336
10/04/2020,10,4,2020,0,0,EU,336
09/04/2020,9,4,2020,1,0,EU,336
08/04/2020,8,4,2020,0,0,EU,336
07/04/2020,7,4,2020,0,0,EU,336
06/04/2020,6,4,2020,0,0,EU,336
05/04/2020,5,4,2020,0,0,EU,336
04/04/2020,4,4,2020,1,0,EU,336
03/04/2020,3,4,2020,0,0,EU,336
02/04/2020,2,4,2020,0,0,EU,336
01/04/2020,1,4,2020,0,0,EU,336
31/03/2020,31,3,2020,0,0,EU,336
30/03/2020,30,3,2020,0,0,EU,336
29/03/2020,29,3,2020,1,0,EU,336
28/03/2020,28,3,2020,0,0,EU,336
27/03/2020,27,3,2020,4,0,EU,336
26/03/2020,26,3,2020,0,0,EU,336
25/03/2020,25,3,2020,0,0,EU,336
24/03/2020,24,3,2020,0,0,EU,336
23/03/2020,23,3,2020,0,0,EU,336
22/03/2020,22,3,2020,0,0,EU,336
21/03/2020,21,3,2020,0,0,EU,336
20/03/2020,20,3,2020,0,0,EU,336
19/03/2020,19,3,2020,0,0,EU,336
18/03/2020,18,3,2020,0,0,EU,336
17/03/2020,17,3,2020,0,0,EU,336
16/03/2020,16,3,2020,0,0,EU,336
07/03/2020,7,3,2020,1,0,EU,336
27/05/2020,27,5,2020,212,6,NA,340
26/05/2020,26,5,2020,239,2,NA,340
25/05/2020,25,5,2020,207,6,NA,340
24/05/2020,24,5,2020,266,7,NA,340
23/05/2020,23,5,2020,273,11,NA,340
22/05/2020,22,5,2020,104,5,NA,340
21/05/2020,21,5,2020,145,4,NA,340
20/05/2020,20,5,2020,157,1,NA,340
19/05/2020,19,5,2020,152,4,NA,340
18/05/2020,18,5,2020,81,4,NA,340
17/05/2020,17,5,2020,105,4,NA,340
16/05/2020,16,5,2020,142,1,NA,340
15/05/2020,15,5,2020,63,10,NA,340
14/05/2020,14,5,2020,175,2,NA,340
13/05/2020,13,5,2020,74,5,NA,340
12/05/2020,12,5,2020,34,8,NA,340
11/05/2020,11,5,2020,142,0,NA,340
10/05/2020,10,5,2020,59,1,NA,340
09/05/2020,9,5,2020,86,2,NA,340
08/05/2020,8,5,2020,224,6,NA,340
07/05/2020,7,5,2020,191,6,NA,340
06/05/2020,6,5,2020,92,11,NA,340
05/05/2020,5,5,2020,123,0,NA,340
04/05/2020,4,5,2020,45,6,NA,340
03/05/2020,3,5,2020,111,1,NA,340
02/05/2020,2,5,2020,95,0,NA,340
01/05/2020,1,5,2020,33,4,NA,340
30/04/2020,30,4,2020,33,5,NA,340
29/04/2020,29,4,2020,45,5,NA,340
28/04/2020,28,4,2020,32,0,NA,340
27/04/2020,27,4,2020,34,2,NA,340
26/04/2020,26,4,2020,36,12,NA,340
25/04/2020,25,4,2020,72,0,NA,340
24/04/2020,24,4,2020,0,0,NA,340
23/04/2020,23,4,2020,9,1,NA,340
22/04/2020,22,4,2020,16,0,NA,340
21/04/2020,21,4,2020,17,0,NA,340
20/04/2020,20,4,2020,5,0,NA,340
19/04/2020,19,4,2020,15,0,NA,340
18/04/2020,18,4,2020,15,5,NA,340
17/04/2020,17,4,2020,16,6,NA,340
16/04/2020,16,4,2020,7,4,NA,340
15/04/2020,15,4,2020,12,5,NA,340
14/04/2020,14,4,2020,10,1,NA,340
13/04/2020,13,4,2020,4,0,NA,340
12/04/2020,12,4,2020,1,1,NA,340
11/04/2020,11,4,2020,10,1,NA,340
10/04/2020,10,4,2020,39,0,NA,340
09/04/2020,9,4,2020,31,1,NA,340
08/04/2020,8,4,2020,7,0,NA,340
07/04/2020,7,4,2020,7,0,NA,340
06/04/2020,6,4,2020,30,0,NA,340
05/04/2020,5,4,2020,4,7,NA,340
04/04/2020,4,4,2020,42,0,NA,340
03/04/2020,3,4,2020,3,1,NA,340
02/04/2020,2,4,2020,47,4,NA,340
01/04/2020,1,4,2020,31,3,NA,340
31/03/2020,31,3,2020,2,4,NA,340
30/03/2020,30,3,2020,29,1,NA,340
29/03/2020,29,3,2020,15,1,NA,340
